College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155,144,148,113.5,,,,,
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,137,120.5,,110,,,,,
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",ME,MECHANICAL ENGINEERING,142,102.5,***,***,,,***,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",AD,Artificial Intelligence and Data Science,139,102,113,***,,,***,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",CE,CIVIL ENGINEERING,***,,,,,,,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",CS,COMPUTER SCIENCE AND ENGINEERING,138.5,113,133,***,,,***,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,130.5,103.5,,***,,,***,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99,***,91,***,,,,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",ME,MECHANICAL ENGINEERING,111.5,***,,***,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,***,,,,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",CE,CIVIL ENGINEERING,***,,,,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",CS,COMPUTER SCIENCE AND ENGINEERING,116.5,***,,,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,105,***,,,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",AD,Artificial Intelligence and Data Science,148,***,***,***,,,***,,
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",CS,COMPUTER SCIENCE AND ENGINEERING,147,***,82,***,,,***,***,
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132,***,,***,,,***,100.5,
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106.5,,,***,,,,,
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",ME,MECHANICAL ENGINEERING,116,***,,***,,,,,
4677,"Arunachala Hitech Engineering College (formerly Lourdes Mount College of Engineering and Technology), Marthandam-Karungal Road, Chundavilai Mullanganavilai, Nattalam Post, Nattalam, Kanyakumari -629195.",AD,Artificial Intelligence and Data Science,138.5,109,,***,,,***,,
4677,"Arunachala Hitech Engineering College (formerly Lourdes Mount College of Engineering and Technology), Marthandam-Karungal Road, Chundavilai Mullanganavilai, Nattalam Post, Nattalam, Kanyakumari -629195.",CS,COMPUTER SCIENCE AND ENGINEERING,129.5,113,109,***,,,,,
4677,"Arunachala Hitech Engineering College (formerly Lourdes Mount College of Engineering and Technology), Marthandam-Karungal Road, Chundavilai Mullanganavilai, Nattalam Post, Nattalam, Kanyakumari -629195.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,116.5,93.5,***,***,,,,,
4677,"Arunachala Hitech Engineering College (formerly Lourdes Mount College of Engineering and Technology), Marthandam-Karungal Road, Chundavilai Mullanganavilai, Nattalam Post, Nattalam, Kanyakumari -629195.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,100.5,***,,,,,,,
4677,"Arunachala Hitech Engineering College (formerly Lourdes Mount College of Engineering and Technology), Marthandam-Karungal Road, Chundavilai Mullanganavilai, Nattalam Post, Nattalam, Kanyakumari -629195.",IT,INFORMATION TECHNOLOGY,115.5,101.5,,***,,,,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",AD,Artificial Intelligence and Data Science,165,151,143,144.5,,,***,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,154,143.5,127,135.5,,,***,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",CE,CIVIL ENGINEERING,133,92.5,117.5,109,,,***,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,161,140.5,144.5,,,***,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,154.5,140.5,139.5,,,***,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,128.5,140,126,,,***,119,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",IT,INFORMATION TECHNOLOGY,165,153.5,132.5,147,,,***,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",ME,MECHANICAL ENGINEERING,134,114,,***,,,***,,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",AD,Artificial Intelligence and Data Science,162.5,135,,144,,,101,95,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",CE,CIVIL ENGINEERING,124,***,115,,,,***,,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,140.5,136.5,120.5,,,115,122.5,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.5,142.5,,120,,,122,123,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138,108,***,***,,,***,116.5,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",IT,INFORMATION TECHNOLOGY,144,134,123,113.5,,,108,84.5,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",ME,MECHANICAL ENGINEERING,118,***,,***,,,***,***,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",SC,Computer Science and Engineering (Cyber Security),144,136,,119.5,,,114.5,96.5,
4686,"Good Shepherd College of Engineering and Technology, Maruthamparai, Kaliyal Village, Kaliyal, Kanyakumari-629151.",AD,Artificial Intelligence and Data Science,102,,,,,,,,
4686,"Good Shepherd College of Engineering and Technology, Maruthamparai, Kaliyal Village, Kaliyal, Kanyakumari-629151.",CE,CIVIL ENGINEERING,,,,,,,,,
4686,"Good Shepherd College of Engineering and Technology, Maruthamparai, Kaliyal Village, Kaliyal, Kanyakumari-629151.",CS,COMPUTER SCIENCE AND ENGINEERING,119.5,***,,,,,***,,
4686,"Good Shepherd College of Engineering and Technology, Maruthamparai, Kaliyal Village, Kaliyal, Kanyakumari-629151.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4686,"Good Shepherd College of Engineering and Technology, Maruthamparai, Kaliyal Village, Kaliyal, Kanyakumari-629151.",IT,INFORMATION TECHNOLOGY,***,,,,,,,,
4686,"Good Shepherd College of Engineering and Technology, Maruthamparai, Kaliyal Village, Kaliyal, Kanyakumari-629151.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",AD,Artificial Intelligence and Data Science,126.5,102,113,,,,***,,
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",CE,CIVIL ENGINEERING,***,,,,,,,,
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",CS,COMPUTER SCIENCE AND ENGINEERING,144,129.5,***,***,,,***,,
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144,120,,***,,,,,
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,90.5,***,,,,,,,
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",AD,Artificial Intelligence and Data Science,154.5,142.5,154,128.5,,,***,145.5,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),150.5,137,,128,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",BM,BIO MEDICAL ENGINEERING,120.5,***,,***,,,***,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",BT,BIO TECHNOLOGY,114,***,,***,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,145.5,132,144.5,114.5,,,***,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CD,COMPUTER SCIENCE AND DESIGN,142,130,140,115,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CE,CIVIL ENGINEERING,127,116.5,,102.5,,,***,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CH,CHEMICAL ENGINEERING,***,,,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CI,Computer Science and Engineering (Internet of Things),141,130,139.5,99,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CS,COMPUTER SCIENCE AND ENGINEERING,158.5,146.5,147.5,129,,,***,***,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,148,134.5,143.5,115.5,,,***,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130.5,122,128.5,***,,,***,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",IT,INFORMATION TECHNOLOGY,151,140.5,146.5,126.5,,,***,***,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",ME,MECHANICAL ENGINEERING,119,104.5,113.5,***,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",SC,Computer Science and Engineering (Cyber Security),147.5,133.5,144,122,,,***,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",AU,AUTOMOBILE ENGINEERING,,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",CH,CHEMICAL ENGINEERING,***,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",FD,FOOD TECHNOLOGY,***,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",IT,INFORMATION TECHNOLOGY,***,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",MD,MEDICAL ELECTRONICS,,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",PC,PETRO CHEMICAL TECHNOLOGY,***,,,,,,,,
4925,"Sun College of Engineering and Technology, Udaya Nagar, Ammandivilai & Post, Kadiyapattanam, Kanyakumari-629204.",PH,PHARMACEUTICAL TECHNOLOGY,***,,,,,,,,
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar P.O, Attoor, Kanyakumari-629177.",AU,AUTOMOBILE ENGINEERING,,,,,,,,,
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar P.O, Attoor, Kanyakumari-629177.",CE,CIVIL ENGINEERING,,,,,,,,,
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar P.O, Attoor, Kanyakumari-629177.",CS,COMPUTER SCIENCE AND ENGINEERING,113.5,***,86,,,,,,
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar P.O, Attoor, Kanyakumari-629177.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar P.O, Attoor, Kanyakumari-629177.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar P.O, Attoor, Kanyakumari-629177.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",AD,Artificial Intelligence and Data Science,134.5,105,,***,,,***,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",CE,CIVIL ENGINEERING,***,,,,,,,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",CS,COMPUTER SCIENCE AND ENGINEERING,137,108,,***,,,,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,105,***,,***,,,,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",ME,MECHANICAL ENGINEERING,105.5,***,,,,,,,
4929,"M.E.T. Engineering College, No.13/142A9/9,Mogals Garden, Chenbagaramanputhur, Thovalai Taluk, Kanyakumari district, Nagercoil-629304.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
4929,"M.E.T. Engineering College, No.13/142A9/9,Mogals Garden, Chenbagaramanputhur, Thovalai Taluk, Kanyakumari district, Nagercoil-629304.",CE,CIVIL ENGINEERING,,,,,,,,,
4929,"M.E.T. Engineering College, No.13/142A9/9,Mogals Garden, Chenbagaramanputhur, Thovalai Taluk, Kanyakumari district, Nagercoil-629304.",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
4929,"M.E.T. Engineering College, No.13/142A9/9,Mogals Garden, Chenbagaramanputhur, Thovalai Taluk, Kanyakumari district, Nagercoil-629304.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4929,"M.E.T. Engineering College, No.13/142A9/9,Mogals Garden, Chenbagaramanputhur, Thovalai Taluk, Kanyakumari district, Nagercoil-629304.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4929,"M.E.T. Engineering College, No.13/142A9/9,Mogals Garden, Chenbagaramanputhur, Thovalai Taluk, Kanyakumari district, Nagercoil-629304.",ME,MECHANICAL ENGINEERING,,,,,,,,,
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",AD,Artificial Intelligence and Data Science,141.5,***,96,***,,,***,,112.5
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",CE,CIVIL ENGINEERING,***,,,,,,,,
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",CS,COMPUTER SCIENCE AND ENGINEERING,145.5,103,138,***,,,***,,
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126,101.5,,***,,,***,,
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",AE,AERONAUTICAL ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",AG,AGRICULTURAL ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",BM,BIO MEDICAL ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",CE,CIVIL ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",IT,INFORMATION TECHNOLOGY,***,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",ME,MECHANICAL ENGINEERING,,,,,,,,,
4932,"Immanuel Arasar JJ College of Engineering, Edavilagam, Nattalam, Marthandam, Kanyakumari-629195.",RM,ROBOTICS AND AUTOMATION,,,,,,,,,
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",AD,Artificial Intelligence and Data Science,122,***,,***,,,***,***,
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",CS,COMPUTER SCIENCE AND ENGINEERING,118.5,***,***,***,,,***,***,
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124,***,118.5,***,,,98,,
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,105.5,,,***,,,***,,
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",ME,MECHANICAL ENGINEERING,106.5,***,,,,,***,,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",AD,Artificial Intelligence and Data Science,145,***,134,101,,,***,,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",BM,BIO MEDICAL ENGINEERING,131,***,***,***,,,***,***,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",CS,COMPUTER SCIENCE AND ENGINEERING,128,***,84.5,***,,,***,,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,122,***,***,***,,,,94,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",IT,INFORMATION TECHNOLOGY,105.5,***,,,,,***,,
4934,"Holy Cross Engineering College, 7/131, Vagaikulam Srivaikuntam Express Road, Sri Mulakarai, Thannoothu Village, Srivaikuntam Taluk, Thoothukudi-628851.",ME,MECHANICAL ENGINEERING,86.5,***,,,,,,,
4937,"A.R College of Engineering and Technology, Kadayam - Alangulam Road, Near Railway Station, Kadayam, Therkkumadathur, Tirunelveli-627423.",CE,CIVIL ENGINEERING,,,,,,,,,
4937,"A.R College of Engineering and Technology, Kadayam - Alangulam Road, Near Railway Station, Kadayam, Therkkumadathur, Tirunelveli-627423.",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
4937,"A.R College of Engineering and Technology, Kadayam - Alangulam Road, Near Railway Station, Kadayam, Therkkumadathur, Tirunelveli-627423.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
4937,"A.R College of Engineering and Technology, Kadayam - Alangulam Road, Near Railway Station, Kadayam, Therkkumadathur, Tirunelveli-627423.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4937,"A.R College of Engineering and Technology, Kadayam - Alangulam Road, Near Railway Station, Kadayam, Therkkumadathur, Tirunelveli-627423.",ME,MECHANICAL ENGINEERING,,,,,,,,,
4938,"Sivaji College of Engineering and Technology, Manivilai Post, Kanyakumari -629171.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
4938,"Sivaji College of Engineering and Technology, Manivilai Post, Kanyakumari -629171.",AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
4938,"Sivaji College of Engineering and Technology, Manivilai Post, Kanyakumari -629171.",CE,CIVIL ENGINEERING,,,,,,,,,
4938,"Sivaji College of Engineering and Technology, Manivilai Post, Kanyakumari -629171.",CS,COMPUTER SCIENCE AND ENGINEERING,89.5,***,,***,,,,,
4938,"Sivaji College of Engineering and Technology, Manivilai Post, Kanyakumari -629171.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4938,"Sivaji College of Engineering and Technology, Manivilai Post, Kanyakumari -629171.",ME,MECHANICAL ENGINEERING,,,,,,,,,
4941,"Unnamalai Institute of Technology, Suba Nagar, Ayyaneri Post, Kovilpatti, Thoothukudi District-628502.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
4941,"Unnamalai Institute of Technology, Suba Nagar, Ayyaneri Post, Kovilpatti, Thoothukudi District-628502.",CS,COMPUTER SCIENCE AND ENGINEERING,118,***,,***,,,***,,
4941,"Unnamalai Institute of Technology, Suba Nagar, Ayyaneri Post, Kovilpatti, Thoothukudi District-628502.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4941,"Unnamalai Institute of Technology, Suba Nagar, Ayyaneri Post, Kovilpatti, Thoothukudi District-628502.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4941,"Unnamalai Institute of Technology, Suba Nagar, Ayyaneri Post, Kovilpatti, Thoothukudi District-628502.",SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
4943,"Satyam College of Engineering and Technology, Satyam Nagar, Kannappannalur, Aralvoimozhi, Kanyakumari District-629301.",AE,AERONAUTICAL ENGINEERING,***,,,,,,,,
4943,"Satyam College of Engineering and Technology, Satyam Nagar, Kannappannalur, Aralvoimozhi, Kanyakumari District-629301.",CE,CIVIL ENGINEERING,,,,,,,,,
4943,"Satyam College of Engineering and Technology, Satyam Nagar, Kannappannalur, Aralvoimozhi, Kanyakumari District-629301.",CS,COMPUTER SCIENCE AND ENGINEERING,96,***,,,,,,,
4943,"Satyam College of Engineering and Technology, Satyam Nagar, Kannappannalur, Aralvoimozhi, Kanyakumari District-629301.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4943,"Satyam College of Engineering and Technology, Satyam Nagar, Kannappannalur, Aralvoimozhi, Kanyakumari District-629301.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4943,"Satyam College of Engineering and Technology, Satyam Nagar, Kannappannalur, Aralvoimozhi, Kanyakumari District-629301.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
